seller_type,area_m2,room_layout,city,district,neighborhood,listing_date_raw,price_try,rooms,living_rooms,total_rooms,listing_date,listing_month,listing_day,price_per_m2,is_model_candidate_domain,is_model_candidate_pct
Sahibinden,90.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2540000,2.0,1.0,3.0,2025-05-23,5,23,28222.222222222223,True,True
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1650000,2.0,1.0,3.0,2025-05-23,5,23,16500.0,True,True
Sahibinden,120.0,3+1,Istanbul,Fatih,Sultanahmet,23 Mayıs  2025,13250000,3.0,1.0,4.0,2025-05-23,5,23,110416.66666666667,True,True
Sahibinden,87.0,2+1,Istanbul,Avcılar,Ambarlı,23 Mayıs  2025,5150000,2.0,1.0,3.0,2025-05-23,5,23,59195.402298850575,True,True
Sahibinden,80.0,2+1,Istanbul,Fatih,Sultanahmet,23 Mayıs  2025,5500000,2.0,1.0,3.0,2025-05-23,5,23,68750.0,True,True
Sahibinden,160.0,3+2,Istanbul,Kağıthane,Çeliktepe,23 Mayıs  2025,13250000,3.0,2.0,5.0,2025-05-23,5,23,82812.5,True,True
Sahibinden,300.0,4+1,Istanbul,Silivri,Selimpaşa,23 Mayıs  2025,5000000,4.0,1.0,5.0,2025-05-23,5,23,16666.666666666668,True,True
Sahibinden,151.0,4+1,Istanbul,Başakşehir,Bilinmiyor,23 Mayıs  2025,8200000,4.0,1.0,5.0,2025-05-23,5,23,54304.6357615894,True,True
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1270000,2.0,1.0,3.0,2025-05-23,5,23,12700.0,True,True
Sahibinden,120.0,2+1,Istanbul,Gaziosmanpaşa,Küçükköy,23 Mayıs  2025,3200000,2.0,1.0,3.0,2025-05-23,5,23,26666.666666666668,True,True
Sahibinden,145.0,3+1,Istanbul,Sultangazi,Cebeci,23 Mayıs  2025,6450000,3.0,1.0,4.0,2025-05-23,5,23,44482.75862068965,True,True
Sahibinden,120.0,3+1,Istanbul,Kartal,Dragos,23 Mayıs  2025,11200000,3.0,1.0,4.0,2025-05-23,5,23,93333.33333333333,True,True
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3500000,2.0,1.0,3.0,2025-05-23,5,23,35000.0,True,True
Sahibinden,175.0,4+1,Istanbul,Ataşehir,Örnek,23 Mayıs  2025,8500000,4.0,1.0,5.0,2025-05-23,5,23,48571.42857142857,True,True
Sahibinden,70.0,1+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2100000,1.0,1.0,2.0,2025-05-23,5,23,30000.0,True,True
Sahibinden,100.0,2+1,Istanbul,Eyüpsultan,Çırçır,23 Mayıs  2025,4500000,2.0,1.0,3.0,2025-05-23,5,23,45000.0,True,True
Sahibinden,260.0,5+2,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,9000000,5.0,2.0,7.0,2025-05-23,5,23,34615.38461538462,True,True
Sahibinden,90.0,1+1,Istanbul,Küçükçekmece,Sefaköy,23 Mayıs  2025,2500000,1.0,1.0,2.0,2025-05-23,5,23,27777.777777777777,True,True
Sahibinden,90.0,1+1,Istanbul,Küçükçekmece,Sefaköy,23 Mayıs  2025,2500000,1.0,1.0,2.0,2025-05-23,5,23,27777.777777777777,True,True
Sahibinden,80.0,1+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1500000,1.0,1.0,2.0,2025-05-23,5,23,18750.0,True,True
Sahibinden,120.0,3+1,Istanbul,Güngören,Akıncılar,23 Mayıs  2025,3250000,3.0,1.0,4.0,2025-05-23,5,23,27083.333333333332,True,True
Sahibinden,65.0,Stüdyo (1+0),Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1649000,1.0,0.0,1.0,2025-05-23,5,23,25369.23076923077,True,True
Sahibinden,220.0,4+1,Istanbul,Silivri,Bilinmiyor,23 Mayıs  2025,6750000,4.0,1.0,5.0,2025-05-23,5,23,30681.81818181818,True,True
Sahibinden,100.0,2+1,Istanbul,Sancaktepe,Yenidoğan,23 Mayıs  2025,4600000,2.0,1.0,3.0,2025-05-23,5,23,46000.0,True,True
Sahibinden,110.0,3+1,Istanbul,Beyoğlu,Halıcıoğlu,23 Mayıs  2025,8000000,3.0,1.0,4.0,2025-05-23,5,23,72727.27272727272,True,True
Sahibinden,220.0,4+1,Istanbul,Bahçelievler,Merkez,23 Mayıs  2025,25000000,4.0,1.0,5.0,2025-05-23,5,23,113636.36363636363,True,False
Sahibinden,125.0,2+1,Istanbul,Güngören,Bilinmiyor,23 Mayıs  2025,1900000,2.0,1.0,3.0,2025-05-23,5,23,15200.0,True,True
Sahibinden,100.0,2+1,Istanbul,Avcılar,Bilinmiyor,23 Mayıs  2025,2750000,2.0,1.0,3.0,2025-05-23,5,23,27500.0,True,True
Sahibinden,187.0,3.5+1,Istanbul,Arnavutköy,Hadımköy(Boyalık),23 Mayıs  2025,3250000,3.5,1.0,4.5,2025-05-23,5,23,17379.679144385027,True,True
Sahibinden,75.0,2+1,Istanbul,Eyüpsultan,Yeşilpınar,23 Mayıs  2025,4000000,2.0,1.0,3.0,2025-05-23,5,23,53333.333333333336,True,True
Sahibinden,75.0,2+1,Istanbul,Bahçelievler,Hürriyet,23 Mayıs  2025,2750000,2.0,1.0,3.0,2025-05-23,5,23,36666.666666666664,True,True
Sahibinden,96.0,3+1,Istanbul,Üsküdar,Bağlarbaşı,23 Mayıs  2025,6600000,3.0,1.0,4.0,2025-05-23,5,23,68750.0,True,True
Sahibinden,90.0,2+1,Istanbul,Büyükçekmece,Bilinmiyor,23 Mayıs  2025,2100000,2.0,1.0,3.0,2025-05-23,5,23,23333.333333333332,True,True
Sahibinden,155.0,3+1,Istanbul,Kadıköy,Bostancı,23 Mayıs  2025,11000000,3.0,1.0,4.0,2025-05-23,5,23,70967.74193548386,True,True
Sahibinden,120.0,2+1,Istanbul,Sultanbeyli,Mimarsinan,23 Mayıs  2025,4900000,2.0,1.0,3.0,2025-05-23,5,23,40833.333333333336,True,True
Sahibinden,81.0,2+1,Istanbul,Sancaktepe,Sarıgazi,23 Mayıs  2025,8150000,2.0,1.0,3.0,2025-05-23,5,23,100617.28395061729,True,True
Sahibinden,130.0,3+1,Istanbul,Sancaktepe,Samandıra,23 Mayıs  2025,5599999,3.0,1.0,4.0,2025-05-23,5,23,43076.915384615386,True,True
Sahibinden,120.0,3+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,6950000,3.0,1.0,4.0,2025-05-23,5,23,57916.666666666664,True,True
Sahibinden,108.0,2+1,Istanbul,Esenler,Karabayır,23 Mayıs  2025,3899000,2.0,1.0,3.0,2025-05-23,5,23,36101.851851851854,True,True
Sahibinden,94.0,2+1,Istanbul,Bahçelievler,Hürriyet,23 Mayıs  2025,4300000,2.0,1.0,3.0,2025-05-23,5,23,45744.68085106383,True,True
Sahibinden,160.0,3+1,Istanbul,Beylikdüzü,Yakuplu,23 Mayıs  2025,17500000,3.0,1.0,4.0,2025-05-23,5,23,109375.0,True,False
Sahibinden,110.0,2+1,Istanbul,Ataşehir,Örnek,23 Mayıs  2025,5295000,2.0,1.0,3.0,2025-05-23,5,23,48136.36363636364,True,True
Sahibinden,280.0,4+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,7400000,4.0,1.0,5.0,2025-05-23,5,23,26428.571428571428,True,True
Sahibinden,263.0,5+1,Istanbul,Üsküdar,Bulgurlu,23 Mayıs  2025,19000000,5.0,1.0,6.0,2025-05-23,5,23,72243.34600760456,True,False
Sahibinden,150.0,4+1,Istanbul,Ataşehir,Kayışdağı,23 Mayıs  2025,6990000,4.0,1.0,5.0,2025-05-23,5,23,46600.0,True,True
Sahibinden,85.0,2+1,Istanbul,Avcılar,Bilinmiyor,23 Mayıs  2025,3500000,2.0,1.0,3.0,2025-05-23,5,23,41176.470588235294,True,True
Sahibinden,135.0,3+1,Istanbul,Bakırköy,Ataköy,23 Mayıs  2025,11550000,3.0,1.0,4.0,2025-05-23,5,23,85555.55555555556,True,True
Sahibinden,250.0,4+2,Istanbul,Pendik,Çarşı,23 Mayıs  2025,17000000,4.0,2.0,6.0,2025-05-23,5,23,68000.0,True,False
Sahibinden,100.0,2+1,Istanbul,Silivri,Selimpaşa,23 Mayıs  2025,2200000,2.0,1.0,3.0,2025-05-23,5,23,22000.0,True,True
Sahibinden,140.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2215000,2.0,1.0,3.0,2025-05-23,5,23,15821.42857142857,True,True
Sahibinden,153.0,3+1,Istanbul,Küçükçekmece,Halkalı,23 Mayıs  2025,13000000,3.0,1.0,4.0,2025-05-23,5,23,84967.32026143791,True,True
Sahibinden,145.0,3+1,Istanbul,Kartal,Soğanlık,23 Mayıs  2025,6290000,3.0,1.0,4.0,2025-05-23,5,23,43379.31034482759,True,True
Sahibinden,170.0,4+2,Istanbul,Küçükçekmece,Cennet,23 Mayıs  2025,5800000,4.0,2.0,6.0,2025-05-23,5,23,34117.64705882353,True,True
Sahibinden,122.0,2+1,Istanbul,Kağıthane,Çeliktepe,23 Mayıs  2025,6500000,2.0,1.0,3.0,2025-05-23,5,23,53278.688524590165,True,True
Sahibinden,135.0,3+1,Istanbul,Tuzla,Merkez,23 Mayıs  2025,10750000,3.0,1.0,4.0,2025-05-23,5,23,79629.62962962964,True,True
Sahibinden,127.0,3+1,Istanbul,Ümraniye,Merkez,23 Mayıs  2025,13500000,3.0,1.0,4.0,2025-05-23,5,23,106299.21259842519,True,True
Sahibinden,90.0,2+1,Istanbul,Küçükçekmece,Cennet,23 Mayıs  2025,3500000,2.0,1.0,3.0,2025-05-23,5,23,38888.88888888889,True,True
Sahibinden,90.0,2+1,Istanbul,Zeytinburnu,Çırpıcı,23 Mayıs  2025,3500000,2.0,1.0,3.0,2025-05-23,5,23,38888.88888888889,True,True
Sahibinden,110.0,2+1,Istanbul,Kartal,Rahmanlar (Atalar),23 Mayıs  2025,7000000,2.0,1.0,3.0,2025-05-23,5,23,63636.36363636364,True,True
Sahibinden,130.0,2+1,Istanbul,Bahçelievler,Hürriyet,23 Mayıs  2025,4600000,2.0,1.0,3.0,2025-05-23,5,23,35384.61538461538,True,True
Sahibinden,105.0,3+1,Istanbul,Zeytinburnu,Beştelsiz,23 Mayıs  2025,7500000,3.0,1.0,4.0,2025-05-23,5,23,71428.57142857143,True,True
Sahibinden,95.0,2+1,Istanbul,Şişli,Duatepe,23 Mayıs  2025,5800000,2.0,1.0,3.0,2025-05-23,5,23,61052.63157894737,True,True
Sahibinden,75.0,1+1,Istanbul,Ümraniye,Esenşehir,23 Mayıs  2025,3650000,1.0,1.0,2.0,2025-05-23,5,23,48666.666666666664,True,True
Sahibinden,156.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3750000,3.0,1.0,4.0,2025-05-23,5,23,24038.46153846154,True,True
Sahibinden,90.0,2.5+1,Istanbul,Beykoz,Çavuşbaşı,23 Mayıs  2025,4250000,2.5,1.0,3.5,2025-05-23,5,23,47222.22222222222,True,True
Sahibinden,125.0,3+1,Istanbul,Bahçelievler,Kocasinan,23 Mayıs  2025,7500000,3.0,1.0,4.0,2025-05-23,5,23,60000.0,True,True
Sahibinden,110.0,2+1,Istanbul,Bağcılar,Kirazlı,23 Mayıs  2025,7500000,2.0,1.0,3.0,2025-05-23,5,23,68181.81818181818,True,True
Sahibinden,78.0,1+1,Istanbul,Gaziosmanpaşa,Bilinmiyor,23 Mayıs  2025,3800000,1.0,1.0,2.0,2025-05-23,5,23,48717.94871794872,True,True
Sahibinden,110.0,3+1,Istanbul,Büyükçekmece,Celaliye(Kamiloba),23 Mayıs  2025,3950000,3.0,1.0,4.0,2025-05-23,5,23,35909.09090909091,True,True
Sahibinden,100.0,2+1,Istanbul,Bayrampaşa,Yıldırım,23 Mayıs  2025,4000000,2.0,1.0,3.0,2025-05-23,5,23,40000.0,True,True
Sahibinden,120.0,3+1,Istanbul,Üsküdar,Bulgurlu,23 Mayıs  2025,5715000,3.0,1.0,4.0,2025-05-23,5,23,47625.0,True,True
Sahibinden,130.0,3+1,Istanbul,Fatih,Fener,23 Mayıs  2025,6480000,3.0,1.0,4.0,2025-05-23,5,23,49846.153846153844,True,True
Sahibinden,100.0,2+1,Istanbul,Küçükçekmece,Halkalı,23 Mayıs  2025,3800000,2.0,1.0,3.0,2025-05-23,5,23,38000.0,True,True
Sahibinden,140.0,3+1,Istanbul,Sultangazi,Sultançiftliği,23 Mayıs  2025,5750000,3.0,1.0,4.0,2025-05-23,5,23,41071.42857142857,True,True
Sahibinden,125.0,2+1,Istanbul,Kağıthane,Şirintepe,23 Mayıs  2025,4900000,2.0,1.0,3.0,2025-05-23,5,23,39200.0,True,True
Sahibinden,125.0,3+1,Istanbul,Üsküdar,Merkez,23 Mayıs  2025,8150000,3.0,1.0,4.0,2025-05-23,5,23,65200.0,True,True
Sahibinden,118.0,3+1,Istanbul,Küçükçekmece,Halkalı,23 Mayıs  2025,2495000,3.0,1.0,4.0,2025-05-23,5,23,21144.06779661017,True,True
Sahibinden,130.0,3+1,Istanbul,Büyükçekmece,Bilinmiyor,23 Mayıs  2025,6700000,3.0,1.0,4.0,2025-05-23,5,23,51538.46153846154,True,True
Sahibinden,125.0,3+1,Istanbul,Eyüpsultan,Yeşilpınar,23 Mayıs  2025,6749000,3.0,1.0,4.0,2025-05-23,5,23,53992.0,True,True
Sahibinden,115.0,3+1,Istanbul,Silivri,Selimpaşa,23 Mayıs  2025,4450000,3.0,1.0,4.0,2025-05-23,5,23,38695.65217391304,True,True
Sahibinden,260.0,5+2,Istanbul,Beylikdüzü,Yakuplu,23 Mayıs  2025,6850000,5.0,2.0,7.0,2025-05-23,5,23,26346.153846153848,True,True
Sahibinden,85.0,1.5+1,Istanbul,Beylikdüzü,Yakuplu,23 Mayıs  2025,2150000,1.5,1.0,2.5,2025-05-23,5,23,25294.117647058825,True,True
Sahibinden,240.0,3+2,Istanbul,Tuzla,İstasyon,23 Mayıs  2025,13750000,3.0,2.0,5.0,2025-05-23,5,23,57291.666666666664,True,True
Sahibinden,110.0,2+1,Istanbul,Gaziosmanpaşa,Küçükköy,23 Mayıs  2025,6000000,2.0,1.0,3.0,2025-05-23,5,23,54545.454545454544,True,True
Sahibinden,105.0,2+1,Istanbul,Başakşehir,İkitelli,23 Mayıs  2025,9500000,2.0,1.0,3.0,2025-05-23,5,23,90476.19047619047,True,True
Sahibinden,150.0,3+1,Istanbul,Büyükçekmece,Bilinmiyor,23 Mayıs  2025,7200000,3.0,1.0,4.0,2025-05-23,5,23,48000.0,True,True
Sahibinden,110.0,3+1,Istanbul,Gaziosmanpaşa,Küçükköy,23 Mayıs  2025,3450000,3.0,1.0,4.0,2025-05-23,5,23,31363.636363636364,True,True
Sahibinden,110.0,3+1,Istanbul,Tuzla,İstasyon,23 Mayıs  2025,8750000,3.0,1.0,4.0,2025-05-23,5,23,79545.45454545454,True,True
Sahibinden,170.0,4+2,Istanbul,Sultangazi,Zübeydehanım,23 Mayıs  2025,6000000,4.0,2.0,6.0,2025-05-23,5,23,35294.117647058825,True,True
Sahibinden,189.0,3+1,Istanbul,Ataşehir,Bilinmiyor,23 Mayıs  2025,19750000,3.0,1.0,4.0,2025-05-23,5,23,104497.35449735449,True,False
Sahibinden,74.0,1+1,Istanbul,Küçükçekmece,Halkalı,23 Mayıs  2025,5750000,1.0,1.0,2.0,2025-05-23,5,23,77702.7027027027,True,True
Sahibinden,155.0,3+2,Istanbul,Büyükçekmece,Bilinmiyor,23 Mayıs  2025,8000000,3.0,2.0,5.0,2025-05-23,5,23,51612.903225806454,True,True
Sahibinden,95.0,2+1,Istanbul,Sultangazi,Merkez,23 Mayıs  2025,4900000,2.0,1.0,3.0,2025-05-23,5,23,51578.94736842105,True,True
Sahibinden,325.0,5.5+1,Istanbul,Başakşehir,İkitelli,23 Mayıs  2025,26900000,5.5,1.0,6.5,2025-05-23,5,23,82769.23076923077,True,False
Sahibinden,75.0,1+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1590000,1.0,1.0,2.0,2025-05-23,5,23,21200.0,True,True
Sahibinden,85.0,2+1,Istanbul,Maltepe,Gülsuyu,23 Mayıs  2025,5200000,2.0,1.0,3.0,2025-05-23,5,23,61176.470588235294,True,True
Sahibinden,150.0,3+1,Istanbul,Gaziosmanpaşa,Küçükköy,23 Mayıs  2025,8000000,3.0,1.0,4.0,2025-05-23,5,23,53333.333333333336,True,True
Sahibinden,75.0,2+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,3800000,2.0,1.0,3.0,2025-05-23,5,23,50666.666666666664,True,True
Sahibinden,125.0,3+1,Istanbul,Ataşehir,Küçükbakkalköy,23 Mayıs  2025,7950000,3.0,1.0,4.0,2025-05-23,5,23,63600.0,True,True
Sahibinden,172.0,2+1,Istanbul,Esenler,Karabayır,23 Mayıs  2025,2100000,2.0,1.0,3.0,2025-05-23,5,23,12209.302325581395,True,True
Sahibinden,100.0,2+1,Istanbul,Ataşehir,Örnek,23 Mayıs  2025,6290000,2.0,1.0,3.0,2025-05-23,5,23,62900.0,True,True
Sahibinden,245.0,3+1,Istanbul,Bağcılar,Kirazlı,23 Mayıs  2025,4250000,3.0,1.0,4.0,2025-05-23,5,23,17346.938775510203,True,True
Sahibinden,117.0,2+1,Istanbul,Bağcılar,Kemalpaşa,23 Mayıs  2025,3300000,2.0,1.0,3.0,2025-05-23,5,23,28205.128205128207,True,True
Sahibinden,130.0,5+2,Istanbul,Bahçelievler,Siyavuşpaşa,23 Mayıs  2025,6000000,5.0,2.0,7.0,2025-05-23,5,23,46153.846153846156,True,True
Sahibinden,240.0,6+2,Istanbul,Arnavutköy,Taşoluk,23 Mayıs  2025,7200000,6.0,2.0,8.0,2025-05-23,5,23,30000.0,True,True
Sahibinden,120.0,3+1,Istanbul,Pendik,Çamçeşme,23 Mayıs  2025,4400000,3.0,1.0,4.0,2025-05-23,5,23,36666.666666666664,True,True
Sahibinden,165.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,13000000,3.0,1.0,4.0,2025-05-23,5,23,78787.87878787878,True,True
Sahibinden,100.0,2+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,2335000,2.0,1.0,3.0,2025-05-23,5,23,23350.0,True,True
Sahibinden,100.0,2+1,Istanbul,Küçükçekmece,Cennet,23 Mayıs  2025,6100000,2.0,1.0,3.0,2025-05-23,5,23,61000.0,True,True
Sahibinden,140.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,5000000,3.0,1.0,4.0,2025-05-23,5,23,35714.28571428572,True,True
Sahibinden,120.0,2+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,1650000,2.0,1.0,3.0,2025-05-23,5,23,13750.0,True,True
Sahibinden,95.0,2+1,Istanbul,Sancaktepe,Sarıgazi,23 Mayıs  2025,5250000,2.0,1.0,3.0,2025-05-23,5,23,55263.15789473684,True,True
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1650000,2.0,1.0,3.0,2025-05-23,5,23,16500.0,True,True
Sahibinden,150.0,3+1,Istanbul,Silivri,Bilinmiyor,23 Mayıs  2025,6800000,3.0,1.0,4.0,2025-05-23,5,23,45333.333333333336,True,True
Sahibinden,120.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1750000,2.0,1.0,3.0,2025-05-23,5,23,14583.333333333334,True,True
Sahibinden,150.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1910000,3.0,1.0,4.0,2025-05-23,5,23,12733.333333333334,True,True
Sahibinden,160.0,3+1,Istanbul,Tuzla,Tersaneler,23 Mayıs  2025,9500000,3.0,1.0,4.0,2025-05-23,5,23,59375.0,True,True
Sahibinden,90.0,2+1,Istanbul,Küçükçekmece,Halkalı,23 Mayıs  2025,1400000,2.0,1.0,3.0,2025-05-23,5,23,15555.555555555555,True,True
Sahibinden,140.0,3+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,2750000,3.0,1.0,4.0,2025-05-23,5,23,19642.85714285714,True,True
Sahibinden,220.0,3+2,Istanbul,Tuzla,İstasyon,23 Mayıs  2025,9500000,3.0,2.0,5.0,2025-05-23,5,23,43181.818181818184,True,True
Sahibinden,100.0,3+1,Istanbul,Tuzla,İstasyon,23 Mayıs  2025,6500000,3.0,1.0,4.0,2025-05-23,5,23,65000.0,True,True
Sahibinden,150.0,3+1,Istanbul,Üsküdar,Bağlarbaşı,23 Mayıs  2025,15950000,3.0,1.0,4.0,2025-05-23,5,23,106333.33333333333,True,False
Sahibinden,115.0,3+1,Istanbul,Pendik,Dolayoba,23 Mayıs  2025,6000000,3.0,1.0,4.0,2025-05-23,5,23,52173.913043478264,True,True
Sahibinden,160.0,3.5+1,Istanbul,Sancaktepe,Samandıra,23 Mayıs  2025,15950000,3.5,1.0,4.5,2025-05-23,5,23,99687.5,True,False
Sahibinden,235.0,5+2,Istanbul,Kağıthane,Çağlayan,23 Mayıs  2025,6500000,5.0,2.0,7.0,2025-05-23,5,23,27659.574468085106,True,True
Sahibinden,115.0,2+1,Istanbul,Fatih,Akdeniz,23 Mayıs  2025,3900000,2.0,1.0,3.0,2025-05-23,5,23,33913.04347826087,True,True
Sahibinden,100.0,2+1,Istanbul,Fatih,Akdeniz,23 Mayıs  2025,4200000,2.0,1.0,3.0,2025-05-23,5,23,42000.0,True,True
Sahibinden,85.0,2+1,Istanbul,Ümraniye,Esenevler,23 Mayıs  2025,4200000,2.0,1.0,3.0,2025-05-23,5,23,49411.76470588235,True,True
Sahibinden,100.0,2+1,Istanbul,Ümraniye,Esenşehir,23 Mayıs  2025,3990000,2.0,1.0,3.0,2025-05-23,5,23,39900.0,True,True
Sahibinden,90.0,2+1,Istanbul,Avcılar,Bilinmiyor,23 Mayıs  2025,4000000,2.0,1.0,3.0,2025-05-23,5,23,44444.444444444445,True,True
Sahibinden,105.0,2+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,2650000,2.0,1.0,3.0,2025-05-23,5,23,25238.095238095237,True,True
Sahibinden,130.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3350000,3.0,1.0,4.0,2025-05-23,5,23,25769.23076923077,True,True
Sahibinden,100.0,2+1,Istanbul,Gaziosmanpaşa,Bilinmiyor,23 Mayıs  2025,3500000,2.0,1.0,3.0,2025-05-23,5,23,35000.0,True,True
Sahibinden,110.0,2+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,1650000,2.0,1.0,3.0,2025-05-23,5,23,15000.0,True,True
Sahibinden,85.0,2+1,Istanbul,Zeytinburnu,Beştelsiz,23 Mayıs  2025,4000000,2.0,1.0,3.0,2025-05-23,5,23,47058.82352941176,True,True
Sahibinden,130.0,3+1,Istanbul,Başakşehir,İkitelli,23 Mayıs  2025,9750000,3.0,1.0,4.0,2025-05-23,5,23,75000.0,True,True
Sahibinden,140.0,3+1,Istanbul,Büyükçekmece,Merkez,24 Mayıs  2025,9300000,3.0,1.0,4.0,2025-05-24,5,24,66428.57142857143,True,True
Sahibinden,100.0,2+1,Istanbul,Ümraniye,Esenevler,23 Mayıs  2025,4200000,2.0,1.0,3.0,2025-05-23,5,23,42000.0,True,True
Sahibinden,160.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3150000,2.0,1.0,3.0,2025-05-23,5,23,19687.5,True,True
Sahibinden,110.0,3+1,Istanbul,Beşiktaş,Gayrettepe,23 Mayıs  2025,14750000,3.0,1.0,4.0,2025-05-23,5,23,134090.9090909091,True,True
Sahibinden,140.0,3+1,Istanbul,Çatalca,Bilinmiyor,23 Mayıs  2025,5500000,3.0,1.0,4.0,2025-05-23,5,23,39285.71428571428,True,True
Sahibinden,75.0,1+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1325000,1.0,1.0,2.0,2025-05-23,5,23,17666.666666666668,True,True
Sahibinden,75.0,1+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,1325000,1.0,1.0,2.0,2025-05-23,5,23,17666.666666666668,True,True
Sahibinden,90.0,2+1,Istanbul,Ataşehir,Örnek,23 Mayıs  2025,5400000,2.0,1.0,3.0,2025-05-23,5,23,60000.0,True,True
Sahibinden,90.0,2+1,Istanbul,Silivri,Gümüşyaka,23 Mayıs  2025,2450000,2.0,1.0,3.0,2025-05-23,5,23,27222.222222222223,True,True
Sahibinden,115.0,2+1,Istanbul,Bahçelievler,Soğanlı,23 Mayıs  2025,2500000,2.0,1.0,3.0,2025-05-23,5,23,21739.130434782608,True,True
Sahibinden,138.0,3+1,Istanbul,Güngören,Bilinmiyor,23 Mayıs  2025,2200000,3.0,1.0,4.0,2025-05-23,5,23,15942.028985507246,True,True
Sahibinden,110.0,2+1,Istanbul,Bayrampaşa,Yıldırım,23 Mayıs  2025,5100000,2.0,1.0,3.0,2025-05-23,5,23,46363.63636363636,True,True
Sahibinden,90.0,2+1,Istanbul,Gaziosmanpaşa,Küçükköy,23 Mayıs  2025,1885000,2.0,1.0,3.0,2025-05-23,5,23,20944.444444444445,True,True
Sahibinden,150.0,3+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3550000,3.0,1.0,4.0,2025-05-23,5,23,23666.666666666668,True,True
Sahibinden,90.0,2+1,Istanbul,Kağıthane,Gültepe,23 Mayıs  2025,4100000,2.0,1.0,3.0,2025-05-23,5,23,45555.555555555555,True,True
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3050000,2.0,1.0,3.0,2025-05-23,5,23,30500.0,True,True
Sahibinden,60.0,2+1,Istanbul,Ümraniye,Esenevler,23 Mayıs  2025,7250000,2.0,1.0,3.0,2025-05-23,5,23,120833.33333333333,True,True
Sahibinden,110.0,2+1,Istanbul,Sancaktepe,Samandıra,23 Mayıs  2025,2730000,2.0,1.0,3.0,2025-05-23,5,23,24818.18181818182,True,True
Sahibinden,85.0,2+1,Istanbul,Küçükçekmece,Sefaköy,23 Mayıs  2025,3400000,2.0,1.0,3.0,2025-05-23,5,23,40000.0,True,True
Sahibinden,85.0,2+1,Istanbul,Kağıthane,Bilinmiyor,23 Mayıs  2025,5750000,2.0,1.0,3.0,2025-05-23,5,23,67647.05882352941,True,True
Sahibinden,145.0,3+1,Istanbul,Kadıköy,Caddebostan,23 Mayıs  2025,18500000,3.0,1.0,4.0,2025-05-23,5,23,127586.20689655172,True,False
Sahibinden,135.0,3+1,Istanbul,Çekmeköy,Bilinmiyor,23 Mayıs  2025,6500000,3.0,1.0,4.0,2025-05-23,5,23,48148.148148148146,True,True
Sahibinden,150.0,2+1,Istanbul,Beylikdüzü,Kavaklı,23 Mayıs  2025,3330000,2.0,1.0,3.0,2025-05-23,5,23,22200.0,True,True
Sahibinden,130.0,3+1,Istanbul,Bahçelievler,Siyavuşpaşa,23 Mayıs  2025,2150000,3.0,1.0,4.0,2025-05-23,5,23,16538.46153846154,True,True
Sahibinden,85.0,2+1,Istanbul,Başakşehir,Bahçeşehir,23 Mayıs  2025,1750000,2.0,1.0,3.0,2025-05-23,5,23,20588.235294117647,True,True
Sahibinden,82.0,1+1,Istanbul,Ataşehir,Bilinmiyor,23 Mayıs  2025,9990000,1.0,1.0,2.0,2025-05-23,5,23,121829.26829268293,True,True
